sample,T1003,T1005,T1007,T1012,T1027.002,T1036,T1040,T1047,T1053,T1055,T1057,T1059,T1059.001,T1070,T1071,T1082,T1083,T1090.003,T1091,T1098,T1112,T1129,T1197,T1203,T1204,T1518.001,T1542.003,T1543.003,T1546.010,T1547.001,T1547.009,T1548.002,T1552.001,T1562.001,T1562.006,T1564.001,T1564.003,T1564.004
2e380c71d540f55222db189f5c46c1095b9feef286f8e1ee6c9e85a88c3f60ab,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
cb6c2a4ca8d0eeb3d35a71578f1dcf996550d4c12dfca1a623e616a39536c2f1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1bb2e3fa4e4843c013ab9cc623e49a6276dd78b94b58e750dff687b4f8184994,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
7a19b914641f1557feec51c37ff73e3ea990fb4d19424f4ae675eaa05eeb6726,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
40933e6124567bf8ca66a297f990971e1ad0b62b4704b54d4fcdfccf358e1a8f,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
0a6710b1411517d1e36d22a2c72b6469b4338c14a21a729f71f1c04fcc413a4b,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cb565a21f1223673c1f3b0f573188a52282ab25db404faef28d86e43a203b79b,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
8a412af21221ad26691394d2c5ce3815f9270c101135fc1ba17c0a94bce692a4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5845a4062cfefc54f41164c7cd2915a8e04146c7f87f432400c80ec8bc50b640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0ccb0821dbde7ebb201075386e4e42b668d941d551e6fd5e8a7481d4af196619,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
08206105e86d501cbd028f4e2a8f0c7cf4b08dbb7ae23e9e264b18b04e82f74d,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
6e53ae37f6ec386eba72236fbfca52d75948f5ba96e2072af912738ea90e63a1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
dbd7011a55bf3add4722a7c7fa719527c402ef62f17e87cfd98584941333d38b,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
ff3b094d2a71d6e738efaacfde92889c3ba508943a94d0bbad2c99cb932129b3,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
026b99654a14e36a4e64f17ed65184e96fd396adb86c3cac442a365a00068eef,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
4d8aed43d7abf49729c15973b2c261d71543b6427ffa98c24c196bdebf5edc64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2913044c72e5c62fbf34de2c01dce743b6b086fdccd40c6df1de56dd7370d2da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0dc0927f92f6877f45f075c89c8d6d51081300d6a92e7df12f48cab7dea69c1e,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
bb0a22b6d3fcc34297fd59f365176b08719994bcaeca58be4fdcb0c2b379af0b,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0a7fd0d63080d279fd999c5a5ccd18be94f3c2ecf784a574d5009269970ab8c8,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
8886ff50cbd84cf5476ac155a42109e65d8a5100815e043aa8a648675aa3e693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754416a57a330de3d5bd1ad67d5c6174924bd9323ee02e80f65448acc103764d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
df802b8ac794408895ebcd09a41ef404e3eea1020e1e2c53cf19a9818121ea1a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2920461bee107f8ab3c096f49bb4a2e183296d54df0ce05ad70da34bdda3a29b,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
592d7eba4f2a16c7e0e01e8d00b6306a2e302187d4c2e32be4b53381ebd677ad,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
bb41d380f7ff92c263cbaa452a5769f53f18c8194187eba25df0c9b493f1d6c8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58c646d6b12ae1e612ec64399a25c41869f5c783f904528640f7e5127b3b1916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9946428610d2dd93e81dcc9f71a68452ea12cb12c610de0e6bf2fa1ac655ea30,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
a983218ce8f1c89401827cba4b6963beb84fff0977421ed5b95c2ee0a6b6c98e,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0e52065afe4aa68b36735cf3e8190a77cb8fa0a9c6757f040c68fabd0601a277,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
39c02f5a686b860f27c41dcbd86b43668a54241a83561144174da242e45db393,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
02904e3c312c384461fe057f3d6495abc1e1f5c07af5317ed29b93521b2d8c3a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17eb9e6d20c95ba21c07cd199ef680beacce8a231afdbb7dfeeb67fb8dadb47a,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
90a7dd31f65305093f0ddeda52e0e7ed88288e5e0afb5fd92d9c2cdb5971e813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780a45105cbf3abe497a468b5f660abf1ce57665ce50d3459b696f107cb0ac87,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
13215c3f6fdd17be0baf6aa424db653cd4d691aaa580133d4d96bcc1b4e34e09,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a36438ee86cd9f2e1c7817592b912ff03621173830b6210132e32292d7b83ee4,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
7a462c0839f849b2932cca1a75eb38a1a910bbc4bf97b734e582c9955a821c87,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
71f81b6ea487c4f79a80c467af21f958b409bcd3a8a90b118345c036ce22a755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8f596c73e72caf916cb7b29595159e9e7053e3ca364552dd2f86832b7cca6b89,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
1b3b9b47386b3f3bbec1ad460f36a2b12a0501454e8bd027a6b8a5e27d580260,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
dcaa76f05bfdb3d294b6f8f0f3da3241b8eea1a58f82e93a138faaca5411b231,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
f4c8482b3a6f0580e28837e783ac724cb04766c8441a1162e944ca70cd8fa9b0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bcab47309c266aae8716cf77c24d86c19bdca7bfb8206fa3636badb0e5041ec6,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
0799b805e07094bc6881a14fd1a59f785d2bda669f1ddcc67bc6f46f65d65e48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6c1f685fcb9a7485f7d9e4f2e97885902578db518a851a8f28e535e6a0408cec,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51357f80c49e7dd61998efc163b61f187feebe6c374c3b50d259e7c50aef3166,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
614893e6fe9abf2d07a2cf9f2f199411dd0fe317f89eab8d341aca6fbd45cb0d,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
bbd22f394c8f1248d2cbb97ffe8720268acc18904e755b3b1186cea0fb769c52,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
ad487abe2bbf1221480980405d67098a6a5b1fcaff73ca9d7d2d7943acf8010f,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
0c422e44348d21651900e5b58222f9dc80f77975845caf923f725569dfe21cfd,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ff709ccea402856f3bbaf075fc91879c56759486b45e46418206ce30b84da9e4,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
13c454da8588c32395581210c3a88a78f7686c0c294703cbb95fb05fe53d36e8,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
ca6968b495a62c84db34e767bf63ea747f941a069efa836c368a18c61895c2ca,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
d275b99c561aed2f216b2fabb5890a473a7f88f8c98e57c9b8e74219b4893041,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
c63ff7961621406e828a6329892be4dc6befe44f0ce66ae84b0150ce3298256f,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
f43b7679100c929bc67c4d09efb0445c330dfca23ee936b0a8e3e70d469d3ce0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5398b1b03f040c2146cafba544259804f900dd6a4c8a639c3045a506f261dbae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a9301b3e59ddc147153049d93cffcba782408b4234b1775a102155c2c5ecbd58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fcf98d1ccbbacaaf741c1d8cef624c3ce2ea55d596f4c1a405487a1ddc49369d,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
a020ce914caa225e1af644f4f5df6dc6beddf2c4c224f7d5c2303490f9a67f9b,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8fc798cf0b5b42f6644b1c70a31d88e43bbb210cc81a32f49fb794882c91e76a,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688c929792d9bf052777002220466e0fc8a2f6334ec129c81b999f6230a1ca1c,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1a55edcd4396ab7f9fda1beebe7a69cfcf1c2388fbd795b733e6d1ef4c6730d6,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
24b94890da5d8fd7bf00114d86af6dbf9ec1327ce4b7e76653e8c5ddf90a05c2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
c2da1a89dd76bee72fd95bd5c45efffc6fbc6b18eeb7d90c31516405442d7325,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
cf3a4b8546790822e560bc5efc54ef158ae7ee2217ac3f3c9be057c63325efc3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
20f9ff3263dd792ef4760d8a5b68ff1d521c54ea0f970b3b98dcd0ed852da0fe,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
f441fa9c670e3b59aa858bc10829b46f170fbd38e7e62eab7710e9d703c50f89,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
f14b02f665c00c8375d456002c12d8fac51f40ac0bf4a32e4df9406d7087aae9,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
e44d9cb8cb34f0053be564f5606f428c256e0d13066d807fb0e59f857edd6c6b,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
a4373415caa6d97b58897107c1eeb6aebadf5665c9910927855c56362db3fff9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
d00eae5f01911fb35ae184c0bbb7d9fab6001838ce2d08ddc287f87dc37cc0d7,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
494409b1bf411fc91b0649719e750fa1bcdc5a49578ed3d69fb40eb3668cbca4,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
bf667482b39de15a4d2ab3b0b9bdb20396147f34e8173c816a26c20312bd40f0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1777d12c2375798222a2645a64dc396d29e29939fef540c1bb6874793b27e2c6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261cae13e4d30a5503667b44c7d5739641b4f6002916f5e800cce65fe3de9d68,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
462225e4d7fc9114f906dbc236c10a633c5cdba1875daf757ce7ad3c14896dce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0fc2f21d7d60645490f649ba24fcd36320199ba28e9d680996eb7168450b131d,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
da5a5706b1b8df3ffe36c623b4cc175e05a219036dcf5c66a73035218e3f14d9,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
e1fc534042ad95104548ad81626663ddb73b6426fe985b2ee2ba8618ec9f90c0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
e7363d6e167a811695d874e63b7f989f2515b60732a078c5501219487cbab396,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
d6a78fa4e6fc8b019186d67c794eb1bb5e760a131952bae42a76cba44ce56c7b,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1b52819008c72fff5148b552b1bbd0915415ce608e656dfd48f304d76f418f76,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9c3dd19e72a787a9967ece4e6c876a00b1750abd8a800ec6644b3f8829a0757f,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
0cb110e94e5fc6b7e5c055814cb4b92663fd52251acdab58c83c5d33e5de63ad,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
3906f7a3f1e83426ca5505b3e223206bd7f911d7ec6bf3e8e68ca461806475c5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
d9893b78bc95a055882927917a808446a6c384915bec3d220f9aa739b88fe096,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
74ef128b3c11133c7ca93e9eaa71fe39c09d78c9db34c2209805521ad14fa49b,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
b02397c8b4f2ff6847b7f77c86c02569efdd6763c2b0e00fc915668713909410,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
0bfff002a6da335e5e27bcac3098b88a1f163bfc84959629bddf25c33b89a858,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
ae1124458a7791ad065be2d8c87f0804788fde030e1247560a7402cf0c2acfc7,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ad088544006f90e448b2512dec7c024ad12d031a6f9dabf317220d467cd15719,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
bd96799dfe2f22e8429ecfef019512a5a121611a13ce4181fa81eef80c7d08c3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0fc3db4c5e15c83d52b999b9c2e66b780fb72312234549f93f6be6d95f486916,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
773c80538c9cc4d8bdc11db6c20238d19ed726c2173c4d5c78fd849f9508094d,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
5b52774726e98adf7cd93a50765ae4b03d3d0d8eb69542bc0b69430677283a6b,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
7fc6d6cbd939cf4fcf6562d96c09a382beaaeb7ec3c5f89ce01bb6768bdfc0c6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974c5a87e253a4307d0d1071cdf7ffd5564225051c17f473778145054c379977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7ba150c8808edf187a1ccf8d0532d0732fff2bbe28f76d6e2f02f8196669dd06,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
a9cc4b5f2f992982a3630d7b646e872b618799695e47c2bce1c206c4c34a5b57,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
9d997cd3ca17cb732ed70f2521b0eda8a92948fbc2905e3b790e23fa905a3233,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3c8ec69046d493318498fe07a8fbbff6a3be4916c957da7279bafda1af00d7d5,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
09901743cff58c1657988dc7512587adf45bfa936f15833806f8df29156f0628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6a8b69d127fc77536bf5e2e385d1202bf64c66b34c83dc49b9282e01df35926b,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
c8dacb3fb584ccbb203f7a2c63031b7733a2b45767eedcc8021f6b01999a7a1b,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
57971e9ece36872d8b395ce5ef5b628a1b54d679a37d7883d555c6519863b5e3,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
90b452696487a508691bf6c374f1a269be69eb32cc1e4f796ce3f358cdcc5bac,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
998daa5c7ab85fc8d8b1b8a902c38f7dfdf6cb020761fe0aa5807895f123a8eb,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
192a44548a2f3094eb7ad10e775caca07417d2f9525d8a6941e154872860e20a,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34a0e40e9bdd241244a224dee2942aec879d395318e70768e7cfce2e0276fda6,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
f1f02c23ffabb52247473debb2b4029b824fd33c23944f4ef0d53575f3b4f7dc,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1a9f5cc2175e3ea1165cfdd9db094a2804dde77f52de2230b19b7d1ff570d3c0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
211f14cc7b8d952a66ce83f27f15526192c4928c7fd88e4916bed75326e85e52,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
4c0bc2b5d0a47a00c9aea4c15b2666d8fe34f873fbd8b03170b8e7cbe7ccffeb,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96c8db423fea5a1d492f03f1c6ab01aacf05c24f0df91251f7c85b4a0c7e5b57,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
